City,Date,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,WindSpeed,WindDirection,Rain,month,day_of_week,day_of_year
Delhi,2015-05-08,124.7,197.1,81.6,26.0,117.4,12.2,9.5,93.5,38.1,13.31,12.09,2.13,278.3,Poor,34.47083333333333,18.0,3.1475000000000004,290.3333333333333,0.0,5,4,128
Delhi,2015-05-09,87.0,122.6,182.4,66.2,20.7,40.5,8.11,51.7,162.3,9.99,25.19,6.46,81.5,Severe,33.75,23.25,1.5154166666666666,181.83333333333334,0.0,5,5,129
Delhi,2015-05-10,23.0,330.4,45.4,135.5,157.2,14.3,0.06,55.3,25.3,17.58,24.68,3.2,440.0,Poor,33.354166666666664,25.791666666666668,2.065,248.875,0.0,5,6,130
Delhi,2015-05-11,65.1,95.2,177.9,107.8,67.9,15.8,1.13,20.1,47.5,6.71,11.03,2.98,193.1,Good,32.74166666666667,35.041666666666664,1.7679166666666666,177.45833333333334,0.2,5,0,131
Delhi,2015-05-12,83.8,431.4,8.9,118.0,8.9,6.9,1.34,62.5,16.5,10.06,5.45,9.6,18.5,Poor,31.170833333333334,47.375,2.370416666666667,172.70833333333334,0.7,5,1,132
Delhi,2015-05-13,336.9,380.5,183.2,70.8,30.1,1.2,2.63,49.2,195.2,10.95,18.35,7.43,442.7,Moderate,29.983333333333334,59.291666666666664,1.8041666666666665,123.04166666666667,3.0,5,2,133
Delhi,2015-05-14,315.5,17.8,93.0,52.9,186.7,16.1,3.63,36.0,172.2,6.63,9.35,2.73,43.9,Moderate,29.5,57.333333333333336,1.7366666666666666,316.6666666666667,0.4,5,3,134
Delhi,2015-05-15,151.4,186.4,66.0,46.6,179.9,15.2,7.97,28.0,132.7,9.93,23.71,8.17,28.9,Satisfactory,29.625,50.625,2.25125,305.8333333333333,2.9,5,4,135
Delhi,2015-05-16,373.4,507.4,30.2,4.5,130.2,47.5,9.97,7.7,123.4,0.6,6.58,5.67,272.4,Moderate,30.008333333333336,54.833333333333336,1.18,160.08333333333334,0.0,5,5,136
Delhi,2015-05-17,26.8,70.1,170.8,143.8,148.2,20.5,6.43,40.9,156.6,14.26,14.0,8.06,125.7,Poor,31.5,46.625,1.8970833333333335,122.83333333333333,0.0,5,6,137
Delhi,2015-05-18,379.6,191.1,151.0,93.5,241.2,34.3,8.24,11.6,97.4,13.86,12.98,5.48,47.8,Moderate,34.46666666666667,39.0,2.1058333333333334,154.625,0.0,5,0,138
Delhi,2015-05-19,259.9,594.2,65.0,45.2,212.0,47.3,4.35,7.9,24.0,8.95,21.1,0.87,331.4,Good,34.00833333333333,30.416666666666668,2.685833333333333,200.04166666666666,1.2,5,1,139
Delhi,2015-05-20,243.1,95.7,116.2,121.4,135.7,20.4,8.6,4.7,41.4,7.28,17.33,4.19,404.5,Good,33.31666666666667,31.416666666666668,3.3679166666666664,300.0,0.0,5,2,140
Delhi,2015-05-21,55.1,590.8,68.9,60.4,82.4,3.8,6.13,51.0,185.9,5.08,28.4,0.85,225.0,Severe,33.50833333333333,26.5,3.171666666666667,301.6666666666667,0.0,5,3,141
Delhi,2015-05-22,202.6,27.3,51.8,26.6,214.7,20.0,9.05,7.5,31.6,9.07,23.89,0.23,463.8,Very Poor,34.28333333333333,23.166666666666668,3.2737499999999997,242.29166666666666,0.0,5,4,142
Delhi,2015-05-23,315.6,534.9,14.6,13.3,162.4,47.4,7.84,30.3,166.5,9.12,28.78,8.68,407.5,Satisfactory,34.391666666666666,22.458333333333332,2.6983333333333337,257.625,0.0,5,5,143
Delhi,2015-05-24,293.9,406.7,72.7,98.9,101.1,7.0,7.48,12.2,177.4,12.93,16.52,4.14,409.6,Moderate,34.63333333333333,22.458333333333332,1.8783333333333332,213.125,0.5,5,6,144
Delhi,2015-05-25,98.2,87.4,17.7,118.3,167.1,27.9,0.11,2.3,130.2,10.84,4.33,2.25,85.2,Severe,35.07083333333333,21.875,2.5558333333333336,223.5,0.0,5,0,145
Delhi,2015-05-26,435.5,477.0,138.2,33.3,51.9,6.2,7.02,27.9,125.9,18.93,1.75,1.16,311.9,Satisfactory,35.19583333333333,19.0,2.02,268.2083333333333,0.0,5,1,146
Delhi,2015-05-27,285.5,493.1,43.6,79.8,31.4,11.0,5.25,47.2,5.3,8.57,8.19,0.76,120.3,Severe,33.762499999999996,17.958333333333332,2.748333333333333,320.9166666666667,0.0,5,2,147
Delhi,2015-05-28,265.1,107.5,136.1,85.7,208.5,15.3,8.04,10.9,178.1,5.19,18.05,0.36,254.0,Good,33.858333333333334,20.416666666666668,2.42,314.6666666666667,0.0,5,3,148
Delhi,2015-05-29,101.5,257.0,120.0,116.7,29.6,34.9,2.01,8.5,22.0,19.05,8.15,5.99,45.2,Very Poor,34.875,26.25,2.999166666666667,320.7083333333333,0.0,5,4,149
Delhi,2015-05-30,277.1,569.3,109.5,129.0,138.2,14.4,9.01,29.1,182.4,4.05,4.5,2.25,44.8,Poor,34.895833333333336,26.458333333333332,2.764583333333333,300.5416666666667,0.0,5,5,150
Delhi,2015-05-31,182.1,575.3,97.1,90.2,64.3,8.0,4.79,99.1,187.6,11.32,10.84,0.87,497.6,Good,34.56666666666667,25.166666666666668,2.9454166666666666,247.75,0.0,5,6,151
Delhi,2015-06-01,220.4,318.5,104.7,128.6,221.9,1.3,4.55,71.7,29.2,6.34,7.44,9.96,458.9,Moderate,32.887499999999996,30.75,1.4416666666666667,149.54166666666666,0.4,6,0,152
Delhi,2015-06-02,198.1,120.4,72.6,98.3,185.4,31.9,2.8,10.1,115.9,17.05,11.77,9.34,489.9,Moderate,31.920833333333334,35.208333333333336,1.615,119.54166666666667,1.5,6,1,153
Delhi,2015-06-03,275.8,27.8,18.5,90.8,172.8,23.3,8.05,49.0,56.9,11.98,15.75,7.31,287.1,Good,30.883333333333336,43.458333333333336,2.815,177.41666666666666,0.4,6,2,154
Delhi,2015-06-04,447.8,308.8,123.1,140.2,141.8,4.9,2.5,27.6,178.5,5.83,21.14,3.0,14.4,Satisfactory,30.545833333333334,48.375,2.4658333333333333,250.25,0.0,6,3,155
Delhi,2015-06-05,258.3,148.4,183.2,34.5,188.7,40.2,3.84,74.6,148.0,8.99,22.04,9.89,221.9,Good,32.612500000000004,40.333333333333336,2.495833333333333,316.7083333333333,0.0,6,4,156
Delhi,2015-06-06,6.6,11.2,192.0,145.1,83.1,4.3,2.19,82.1,21.6,7.78,14.19,1.23,360.4,Very Poor,32.93333333333333,35.333333333333336,2.9804166666666667,308.5,0.0,6,5,157
Delhi,2015-06-07,268.8,27.5,167.5,51.8,99.7,25.6,6.59,86.2,100.7,11.93,13.54,9.38,210.0,Poor,34.145833333333336,30.958333333333332,2.4608333333333334,288.5,0.0,6,6,158
Delhi,2015-06-08,456.1,195.8,27.6,148.4,201.9,22.9,6.08,36.0,51.8,5.41,11.9,4.85,123.2,Very Poor,35.333333333333336,27.625,2.4408333333333334,209.83333333333334,0.0,6,0,159
Delhi,2015-06-09,126.9,455.1,156.2,51.4,84.6,24.5,9.03,24.5,172.6,10.9,5.7,4.72,299.2,Good,36.2875,24.5,5.093333333333333,293.5,0.0,6,1,160
Delhi,2015-06-10,424.1,388.5,162.5,144.3,86.2,14.2,6.82,27.1,75.6,6.83,10.36,4.15,87.7,Very Poor,36.262499999999996,33.041666666666664,5.333333333333333,291.7083333333333,0.1,6,2,161
Delhi,2015-06-11,16.5,443.1,91.5,3.2,213.9,49.9,7.55,6.1,110.2,12.25,21.61,5.28,255.6,Very Poor,35.68333333333333,33.5,4.0275,284.375,0.0,6,3,162
Delhi,2015-06-12,341.6,326.1,137.2,70.5,19.8,49.1,5.43,98.8,139.8,1.89,1.28,9.47,152.9,Moderate,35.229166666666664,35.875,3.5833333333333335,279.6666666666667,0.0,6,4,163
Delhi,2015-06-13,323.6,149.8,45.7,7.8,159.7,40.8,3.26,51.9,95.6,15.02,8.68,9.34,366.6,Good,33.9625,37.208333333333336,2.561666666666667,216.375,1.2,6,5,164
Delhi,2015-06-14,150.5,432.0,104.5,125.8,154.5,9.4,8.0,40.6,158.4,1.82,8.74,8.41,295.6,Poor,28.741666666666664,69.375,2.0075,130.54166666666666,4.7,6,6,165
Delhi,2015-06-15,181.0,94.7,59.1,55.7,161.9,46.6,5.51,62.9,154.0,4.01,3.82,2.74,188.5,Satisfactory,29.22083333333333,69.75,1.6837499999999999,200.20833333333334,4.6,6,0,166
Delhi,2015-06-16,335.7,3.7,131.3,17.4,47.1,33.3,7.7,22.9,156.7,0.53,23.55,5.48,50.7,Good,31.770833333333332,60.5,1.5258333333333332,217.29166666666666,0.0,6,1,167
Delhi,2015-06-17,109.8,327.5,92.0,82.0,6.3,13.6,8.14,38.3,2.5,2.54,12.24,3.64,399.3,Very Poor,32.637499999999996,57.666666666666664,1.4024999999999999,242.83333333333334,0.1,6,2,168
Delhi,2015-06-18,464.1,28.3,16.5,16.8,68.4,18.9,5.1,8.8,105.8,4.61,14.22,5.33,290.1,Good,34.041666666666664,45.791666666666664,1.6008333333333333,204.625,0.0,6,3,169
Delhi,2015-06-19,220.1,172.7,18.1,53.5,41.5,49.3,3.37,22.4,118.8,12.05,18.09,9.56,352.2,Good,34.43333333333333,47.25,2.40375,134.91666666666666,0.0,6,4,170
Delhi,2015-06-20,332.9,513.6,95.8,137.6,67.5,38.1,1.66,1.0,77.7,18.71,11.79,6.7,190.1,Satisfactory,32.579166666666666,58.083333333333336,4.8741666666666665,98.29166666666667,0.5,6,5,171
Delhi,2015-06-21,309.8,310.3,43.6,30.1,107.8,43.6,4.89,5.1,49.4,2.41,13.86,2.05,184.5,Poor,31.879166666666666,62.458333333333336,3.295,81.5,1.5,6,6,172
Delhi,2015-06-22,36.8,330.2,17.6,4.6,131.8,7.2,5.53,0.6,53.6,8.56,19.07,4.41,182.5,Good,31.74166666666667,62.041666666666664,2.901666666666667,82.0,1.3,6,0,173
Delhi,2015-06-23,63.6,515.0,197.4,49.7,207.5,2.7,7.15,0.7,96.5,0.52,27.61,1.45,232.7,Severe,32.895833333333336,56.75,2.24875,122.16666666666667,0.0,6,1,174
Delhi,2015-06-24,172.0,62.6,138.2,67.5,222.0,30.2,0.79,27.1,85.8,18.89,28.19,2.46,149.5,Very Poor,30.8875,70.41666666666667,2.03,90.29166666666667,14.0,6,2,175
Delhi,2015-06-25,405.8,582.9,128.4,109.7,245.6,24.5,6.76,42.8,56.1,16.21,8.19,4.22,98.8,Poor,26.054166666666664,90.66666666666667,2.2929166666666667,171.25,32.5,6,3,176
Delhi,2015-06-26,11.5,189.9,132.8,135.4,11.0,49.1,5.44,83.4,159.5,2.36,10.55,9.07,288.2,Severe,29.59166666666667,70.79166666666667,3.044166666666667,265.6666666666667,0.0,6,4,177
Delhi,2015-06-27,489.2,479.0,88.9,68.3,1.7,33.2,3.21,34.0,178.9,7.5,26.52,6.99,34.8,Poor,31.254166666666666,67.04166666666667,3.6733333333333333,283.1666666666667,0.0,6,5,178
Delhi,2015-06-28,270.3,112.9,118.1,80.4,226.4,27.9,5.15,42.4,171.0,9.28,7.59,9.77,362.3,Poor,32.17916666666667,65.5,2.4770833333333333,256.0833333333333,0.2,6,6,179
Delhi,2015-06-29,429.1,300.0,60.5,132.0,174.9,2.4,5.31,31.5,89.0,14.15,15.35,9.84,484.0,Severe,30.266666666666666,68.125,4.175833333333333,127.625,0.0,6,0,180
Delhi,2015-06-30,121.3,237.7,187.2,111.3,117.5,48.6,8.79,48.0,167.1,8.9,3.24,6.03,47.5,Poor,28.625,68.58333333333333,2.24375,126.04166666666667,0.2,6,1,181
Delhi,2015-07-01,196.1,523.1,80.7,117.8,24.3,5.9,5.38,0.8,145.2,9.36,21.39,4.05,401.2,Severe,29.900000000000002,70.25,1.41125,193.54166666666666,0.1,7,2,182
Delhi,2015-07-02,210.4,104.2,160.8,16.6,139.2,48.4,4.71,84.7,111.4,18.43,29.06,2.02,301.3,Severe,30.65833333333333,68.41666666666667,1.9695833333333335,228.33333333333334,0.2,7,3,183
Delhi,2015-07-03,352.0,95.2,16.7,139.6,201.2,40.8,6.53,3.2,174.6,16.93,8.97,9.73,409.4,Good,31.920833333333334,63.666666666666664,3.4912500000000004,275.4166666666667,0.0,7,4,184
Delhi,2015-07-04,182.2,197.9,52.5,40.0,67.6,26.7,8.14,19.6,31.9,14.55,24.7,6.89,493.2,Good,31.620833333333334,63.833333333333336,3.855833333333333,274.0,0.30000000000000004,7,5,185
Delhi,2015-07-05,285.8,150.8,1.4,142.5,31.9,3.7,7.31,65.5,198.9,4.61,26.03,3.15,204.1,Good,31.47083333333333,67.5,3.620416666666667,237.04166666666666,12.200000000000001,7,6,186
Delhi,2015-07-06,199.0,167.9,161.9,10.8,78.7,46.4,7.47,92.6,96.7,13.72,28.97,6.93,335.2,Very Poor,29.3,78.625,2.6333333333333333,148.33333333333334,9.0,7,0,187
Delhi,2015-07-07,262.3,406.3,137.0,12.3,5.1,12.0,5.39,55.3,133.9,1.82,7.03,2.72,242.6,Good,27.554166666666664,84.04166666666667,2.0479166666666666,138.70833333333334,10.0,7,1,188
Delhi,2015-07-08,101.2,250.7,192.5,22.9,168.2,45.1,1.83,93.4,145.5,15.28,25.72,2.93,83.6,Good,28.083333333333332,83.375,1.8541666666666667,130.33333333333334,13.8,7,2,189
Delhi,2015-07-09,343.1,112.2,11.7,81.4,52.8,46.1,9.79,69.6,120.9,11.62,16.51,0.13,133.6,Good,27.833333333333332,85.79166666666667,1.1916666666666667,204.25,17.8,7,3,190
Delhi,2015-07-10,50.2,175.3,50.1,26.1,162.6,14.2,4.44,87.7,131.8,4.32,19.62,4.97,289.9,Moderate,26.333333333333332,93.04166666666667,2.1991666666666667,105.04166666666667,55.5,7,4,191
Delhi,2015-07-11,116.1,254.8,162.1,79.1,234.9,3.1,3.2,96.5,48.9,0.57,3.1,4.18,253.7,Good,24.775000000000002,89.875,3.7083333333333335,37.166666666666664,49.9,7,5,192
Delhi,2015-07-12,425.2,591.1,56.0,144.8,59.7,33.6,1.83,74.8,180.2,9.09,2.32,2.14,282.0,Good,25.15833333333333,89.45833333333333,3.8775,96.83333333333333,16.7,7,6,193
Delhi,2015-07-13,315.0,294.8,14.5,125.0,182.4,31.1,7.75,18.8,117.5,15.79,22.87,9.89,157.9,Good,27.71666666666667,80.20833333333333,2.1166666666666667,224.25,0.9,7,0,194
Delhi,2015-07-14,354.0,237.8,119.6,77.9,117.6,41.6,1.52,11.3,104.0,11.71,5.05,7.82,285.4,Very Poor,29.2625,78.33333333333333,3.442083333333333,274.3333333333333,0.8,7,1,195
Delhi,2015-07-15,494.5,316.2,194.4,6.4,98.3,2.7,2.35,79.4,35.0,13.55,11.59,8.37,44.9,Good,30.625,71.41666666666667,4.222083333333333,271.0,0.1,7,2,196
Delhi,2015-07-16,181.6,269.3,1.8,41.6,102.4,15.5,2.46,86.1,54.2,19.08,22.81,3.98,3.8,Good,30.025000000000002,70.58333333333333,3.3095833333333338,205.625,10.8,7,3,197
Delhi,2015-07-17,416.8,23.5,151.8,118.0,36.1,41.6,3.98,89.5,177.5,11.15,7.63,3.77,112.5,Good,27.770833333333332,86.95833333333333,2.2533333333333334,101.5,40.3,7,4,198
Delhi,2015-07-18,295.7,184.3,146.9,74.2,144.1,11.9,2.0,34.0,165.0,13.9,15.65,7.5,426.0,Moderate,28.795833333333334,83.41666666666667,1.6270833333333332,121.95833333333333,9.9,7,5,199
Delhi,2015-07-19,388.0,325.5,50.4,143.3,221.4,25.2,3.59,99.5,58.8,10.85,28.94,7.89,48.8,Very Poor,28.541666666666668,84.0,1.55,91.58333333333333,13.4,7,6,200
Delhi,2015-07-20,468.6,120.6,181.9,26.9,35.0,11.8,8.59,81.7,56.4,0.13,18.81,8.27,103.1,Severe,27.4375,87.125,2.0516666666666667,117.70833333333333,23.2,7,0,201
Delhi,2015-07-21,408.1,394.5,114.2,18.5,80.9,15.5,7.08,34.4,101.4,9.59,26.07,7.54,301.0,Severe,28.670833333333334,81.33333333333333,2.74375,100.625,2.8000000000000003,7,1,202
Delhi,2015-07-22,387.4,17.6,9.3,66.6,147.3,41.3,2.4,67.0,199.4,2.82,18.83,9.14,181.1,Moderate,28.920833333333334,82.375,2.87375,102.33333333333333,2.0,7,2,203
Delhi,2015-07-23,473.2,120.1,150.0,14.4,129.8,46.7,8.7,15.7,81.8,11.21,22.0,7.96,36.5,Severe,29.287499999999998,76.29166666666667,3.5529166666666665,102.79166666666667,0.2,7,3,204
Delhi,2015-07-24,117.6,457.1,147.6,102.9,207.5,43.9,1.58,36.2,194.3,5.92,17.68,6.04,390.8,Poor,28.7625,79.83333333333333,2.7449999999999997,124.0,2.4,7,4,205
Delhi,2015-07-25,98.1,136.3,76.9,19.9,123.0,36.6,10.0,32.3,58.3,11.95,13.73,7.18,476.4,Moderate,28.6375,80.70833333333333,3.33,104.20833333333333,1.4,7,5,206
Delhi,2015-07-26,347.7,159.1,28.3,125.8,201.7,11.5,6.09,3.9,55.4,15.55,15.57,2.89,9.0,Very Poor,28.083333333333332,77.875,6.675,110.66666666666667,1.6,7,6,207
Delhi,2015-07-27,125.6,267.0,156.5,44.1,102.0,19.0,4.75,65.2,73.8,12.03,6.63,9.66,100.0,Severe,27.479166666666668,75.58333333333333,4.316666666666666,140.45833333333334,0.0,7,0,208
Delhi,2015-07-28,301.5,459.2,76.4,67.8,189.0,45.6,2.12,26.8,89.3,8.7,22.42,4.81,412.6,Moderate,27.583333333333332,75.41666666666667,3.6012500000000003,151.41666666666666,0.4,7,1,209
Delhi,2015-07-29,444.5,166.7,167.3,119.6,215.1,47.4,4.53,81.3,7.2,17.44,7.85,1.05,258.7,Moderate,27.308333333333334,74.125,4.68375,142.5,0.0,7,2,210
Delhi,2015-07-30,276.7,314.8,129.3,46.3,130.1,38.3,2.74,59.1,64.2,18.11,4.27,7.68,132.0,Good,27.441666666666666,79.41666666666667,3.7745833333333336,176.45833333333334,2.1,7,3,211
Delhi,2015-07-31,26.4,168.6,142.1,126.6,157.2,15.2,0.15,62.5,101.9,9.57,7.85,4.7,383.1,Good,27.566666666666666,77.54166666666667,3.0387500000000003,209.41666666666666,1.1,7,4,212
Delhi,2015-08-01,361.4,542.4,165.6,12.5,206.3,9.2,4.73,0.9,63.6,1.92,13.49,3.06,277.3,Satisfactory,26.65416666666667,84.5,1.9316666666666666,182.70833333333334,5.1000000000000005,8,5,213
Delhi,2015-08-02,469.7,134.2,65.0,40.4,16.1,45.8,2.34,73.4,82.8,13.28,8.89,7.87,283.4,Poor,27.400000000000002,83.95833333333333,0.945,131.20833333333334,2.0,8,6,214
Delhi,2015-08-03,152.4,567.3,132.0,136.3,52.8,43.3,7.47,49.1,118.5,1.36,15.53,6.58,134.2,Poor,28.645833333333332,81.29166666666667,1.6266666666666667,257.9583333333333,2.0,8,0,215
Delhi,2015-08-04,217.7,223.0,62.4,114.5,211.5,25.7,0.79,87.0,64.8,14.7,7.69,9.09,38.5,Severe,29.0,80.0,1.4779166666666665,248.33333333333334,1.0,8,1,216
Delhi,2015-08-05,35.7,316.1,83.5,92.7,0.1,15.7,1.12,62.0,51.9,9.31,8.24,5.49,207.5,Severe,28.379166666666666,86.33333333333333,1.6287500000000001,114.79166666666667,7.6,8,2,217
Delhi,2015-08-06,110.5,589.1,80.9,53.8,62.1,47.8,5.58,92.6,191.1,8.56,2.93,1.99,349.3,Poor,27.891666666666666,87.20833333333333,1.15625,153.58333333333334,7.0,8,3,218
Delhi,2015-08-07,401.4,80.8,187.9,25.7,94.9,45.2,7.52,88.0,45.1,7.91,12.77,1.88,406.4,Severe,27.545833333333334,88.625,1.8525,155.875,6.4,8,4,219
Delhi,2015-08-08,454.1,440.9,97.3,95.4,8.8,33.1,9.36,45.6,38.6,17.68,26.7,7.55,127.2,Severe,25.479166666666668,94.08333333333333,2.17125,105.79166666666667,36.2,8,5,220
Delhi,2015-08-09,219.3,592.3,45.1,12.6,36.5,25.5,8.58,10.7,191.1,1.79,12.61,2.19,47.4,Satisfactory,25.866666666666664,92.66666666666667,1.6575,197.45833333333334,42.2,8,6,221
Delhi,2015-08-10,414.2,250.6,11.2,68.3,74.4,12.4,3.24,17.3,92.1,1.03,18.4,7.5,200.2,Satisfactory,27.47083333333333,87.91666666666667,0.86,255.91666666666666,10.4,8,0,222
Delhi,2015-08-11,216.7,150.3,4.6,146.7,168.3,47.8,1.89,99.9,122.1,7.18,18.48,1.87,64.6,Good,27.141666666666666,91.04166666666667,2.4670833333333335,120.70833333333333,9.700000000000001,8,1,223
Delhi,2015-08-12,133.7,526.2,109.3,143.4,140.5,29.6,7.0,77.3,134.4,0.17,11.21,9.96,99.4,Severe,28.170833333333334,83.16666666666667,2.2879166666666664,116.58333333333333,3.0,8,2,224
Delhi,2015-08-13,101.3,80.8,193.2,141.8,189.4,21.6,6.45,48.8,12.1,11.27,20.0,1.33,250.0,Satisfactory,28.991666666666664,83.04166666666667,1.4970833333333333,120.29166666666667,1.0,8,3,225
Delhi,2015-08-14,137.5,103.3,26.2,114.5,69.4,22.6,1.76,71.1,120.0,15.89,13.91,0.56,289.0,Satisfactory,28.520833333333332,85.125,1.6420833333333331,132.04166666666666,7.9,8,4,226
Delhi,2015-08-15,283.7,544.1,13.6,82.4,96.6,29.4,8.9,35.1,43.1,7.46,20.82,7.24,207.4,Moderate,27.837500000000002,87.70833333333333,1.4779166666666665,182.91666666666666,10.8,8,5,227
Delhi,2015-08-16,371.7,140.0,45.3,56.6,229.1,32.9,2.47,33.9,16.6,2.5,22.34,1.89,151.2,Poor,27.170833333333334,88.79166666666667,0.9441666666666667,141.20833333333334,2.8000000000000003,8,6,228
Delhi,2015-08-17,464.5,150.6,187.2,19.7,111.3,32.3,6.81,65.2,195.9,19.71,20.49,5.59,195.6,Poor,28.575,83.70833333333333,1.1920833333333334,253.79166666666666,0.2,8,0,229
Delhi,2015-08-18,178.8,110.4,17.3,10.6,11.2,37.4,6.94,11.4,195.9,4.99,17.8,6.55,334.1,Poor,28.775000000000002,84.91666666666667,1.985,243.83333333333334,3.1,8,1,230
Delhi,2015-08-19,198.1,107.7,169.1,11.5,194.6,44.0,1.33,4.9,50.9,12.01,8.23,6.07,83.4,Satisfactory,28.775000000000002,79.16666666666667,3.434583333333333,269.75,3.5999999999999996,8,2,231
Delhi,2015-08-20,439.2,64.7,100.9,116.3,58.7,48.8,1.15,13.8,17.5,15.03,21.89,2.77,464.9,Moderate,28.983333333333334,72.29166666666667,3.865,264.4166666666667,0.0,8,3,232
Delhi,2015-08-21,117.9,251.7,56.1,43.7,35.9,28.2,4.04,2.4,24.8,2.58,7.96,7.66,453.9,Good,28.412499999999998,73.70833333333333,2.46875,260.7083333333333,0.9,8,4,233
Delhi,2015-08-22,100.9,564.1,140.9,79.7,170.1,39.9,3.81,36.0,104.8,18.6,7.57,7.18,470.6,Satisfactory,27.75,77.33333333333333,1.8408333333333333,266.2083333333333,4.5,8,5,234
Delhi,2015-08-23,286.9,358.6,99.7,38.3,197.4,41.2,0.86,27.5,122.6,9.9,29.48,0.79,317.8,Severe,28.008333333333336,82.08333333333333,1.3187499999999999,203.33333333333334,4.1000000000000005,8,6,235
Delhi,2015-08-24,246.1,35.8,28.8,106.1,85.6,47.7,7.45,22.9,41.1,5.64,19.21,2.11,114.4,Severe,28.474999999999998,77.0,2.545,281.625,0.30000000000000004,8,0,236
Delhi,2015-08-25,217.9,540.4,108.5,85.5,73.7,45.0,9.14,6.4,73.0,8.92,15.36,2.77,62.5,Good,29.354166666666668,71.95833333333333,3.5425,282.5,0.0,8,1,237
Delhi,2015-08-26,326.0,560.3,94.4,66.6,223.6,35.1,1.02,87.5,115.1,5.46,26.07,4.16,139.1,Severe,29.875,73.79166666666667,2.7870833333333334,274.75,0.6,8,2,238
Delhi,2015-08-27,321.7,107.3,170.5,83.4,3.2,9.1,0.09,31.9,70.2,2.5,23.19,0.07,402.4,Satisfactory,29.516666666666666,79.58333333333333,1.07625,263.375,0.6000000000000001,8,3,239
Delhi,2015-08-28,17.2,148.2,152.9,116.3,69.5,45.1,8.53,78.1,0.4,19.58,28.68,8.05,342.9,Very Poor,29.145833333333332,81.45833333333333,1.6604166666666667,205.54166666666666,0.30000000000000004,8,4,240
Delhi,2015-08-29,480.2,151.9,173.6,11.1,130.0,33.0,4.64,77.4,56.0,2.9,2.24,5.77,184.3,Moderate,29.929166666666664,78.16666666666667,1.9783333333333335,297.375,0.0,8,5,241
Delhi,2015-08-30,216.9,272.3,36.1,128.2,89.1,22.0,2.15,50.7,37.8,8.64,26.06,8.83,128.0,Satisfactory,29.995833333333334,75.45833333333333,2.3870833333333334,265.75,0.5,8,6,242
Delhi,2015-08-31,353.4,244.8,24.0,141.4,47.2,30.2,6.84,82.1,137.9,8.26,25.53,8.75,448.0,Severe,30.016666666666666,68.95833333333333,2.9116666666666666,268.625,0.0,8,0,243
Delhi,2015-09-01,142.8,167.1,141.1,62.6,123.0,38.9,3.41,9.2,10.4,15.18,24.53,3.04,469.1,Poor,29.370833333333334,64.83333333333333,3.195,283.4166666666667,0.0,9,1,244
Delhi,2015-09-02,275.0,479.6,105.0,118.9,146.2,44.7,7.8,38.0,101.3,12.06,20.09,6.71,245.3,Severe,28.958333333333332,60.5,3.14875,264.1666666666667,0.0,9,2,245
Delhi,2015-09-03,460.6,4.8,77.2,74.2,196.6,3.5,3.53,19.2,186.6,19.13,18.23,9.1,363.2,Moderate,28.979166666666668,57.375,2.905416666666667,259.0833333333333,0.0,9,3,246
Delhi,2015-09-04,69.6,255.2,16.5,3.3,88.2,38.5,6.88,40.7,137.8,0.81,28.28,1.54,208.0,Moderate,29.758333333333336,61.708333333333336,1.9583333333333333,253.45833333333334,0.0,9,4,247
Delhi,2015-09-05,364.4,190.7,77.1,87.8,145.0,12.0,3.2,98.0,70.5,2.39,20.65,2.47,34.4,Severe,28.916666666666668,59.958333333333336,3.02,286.2083333333333,0.0,9,5,248
Delhi,2015-09-06,409.2,343.7,184.8,37.6,75.7,37.7,9.56,63.4,123.7,7.56,17.86,1.26,332.0,Moderate,28.858333333333334,57.875,2.7504166666666667,282.375,0.0,9,6,249
Delhi,2015-09-07,123.5,403.6,22.9,135.6,17.0,22.6,6.39,20.2,188.1,14.34,2.79,1.48,437.8,Severe,29.150000000000002,55.75,2.9774999999999996,292.9583333333333,0.0,9,0,250
Delhi,2015-09-08,85.6,20.3,13.3,23.8,4.0,47.7,0.5,35.4,19.4,6.7,20.63,4.45,132.9,Moderate,29.337500000000002,57.958333333333336,2.9316666666666666,283.875,0.0,9,1,251
Delhi,2015-09-09,326.1,271.6,134.8,56.6,130.0,28.1,2.29,79.5,71.9,0.28,28.65,3.59,180.1,Poor,29.474999999999998,56.5,3.1645833333333333,306.8333333333333,0.0,9,2,252
Delhi,2015-09-10,131.4,382.8,148.0,54.4,163.3,14.1,8.56,73.4,79.1,12.15,15.23,9.32,147.6,Good,29.224999999999998,59.125,2.6016666666666666,310.4583333333333,0.0,9,3,253
Delhi,2015-09-11,88.6,350.0,3.0,63.8,227.3,22.9,7.86,81.1,35.8,5.26,27.88,9.43,145.8,Poor,28.96666666666667,60.833333333333336,2.002083333333333,270.6666666666667,0.0,9,4,254
Delhi,2015-09-12,124.2,596.3,93.5,95.9,230.1,8.7,9.5,80.3,166.9,3.58,24.01,5.98,155.9,Severe,29.016666666666666,68.25,1.83625,93.70833333333333,0.0,9,5,255
Delhi,2015-09-13,216.1,318.7,28.7,81.0,68.9,39.3,6.04,97.6,57.3,17.68,28.22,0.27,355.4,Good,29.945833333333336,67.70833333333333,1.5979166666666667,156.58333333333334,0.0,9,6,256
